,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Vistara,Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Total_Stops,Day_of_Journey,Month_of_journey,Dep_hr,Dep_min,Arrival_hr,Arrival_min,Duration_hr,Duration_min
944,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,4,2,0,7,25,5,25
945,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,5,15,10,20,50,5,40
946,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,5,23,30,2,20,2,50
947,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,21,3,18,25,4,25,10,0
948,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,6,3,9,40,19,0,9,20
949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,7,10,10,10,3,0
950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,45,16,30,33,45
951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,6,21,10,0,5,2,55
952,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,24,6,15,0,1,30,10,30
953,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24,5,14,5,20,45,6,40
954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,7,0,19,10,12,10
955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,1,5,55,8,35,2,40
956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,3,9,30,16,20,6,50
957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18,6,19,30,22,15,2,45
958,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,16,0,21,0,5,0
959,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,9,2,15,19,0,16,45
960,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,6,6,30,19,50,13,20
961,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,6,7,20,12,30,5,10
962,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,3,7,5,8,30,1,25
963,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,6,12,20,0,4,25,8,25
964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,9,17,0,19,35,2,35
965,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,20,25,19,10,22,45
966,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,6,8,0,18,10,10,10
967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,5,6,5,8,50,2,45
968,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,9,16,50,4,25,35,35
969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,3,7,0,18,25,11,25
970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24,6,19,30,22,15,2,45
971,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,27,5,9,15,19,0,9,45
972,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,14,25,16,55,2,30
973,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,9,6,20,7,40,1,20
974,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,12,7,0,5,25,22,25
975,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,12,7,30,19,15,11,45
976,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,6,16,55,18,25,1,30
977,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,18,5,9,40,4,25,18,45
978,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,6,13,55,15,25,1,30
979,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,9,20,0,9,20,13,20
980,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,9,20,0,8,15,12,15
981,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,6,11,30,14,5,2,35
982,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,24,5,16,0,1,30,9,30
983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,3,22,50,23,0,24,10
984,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,6,15,15,20,5,4,50
985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,15,3,6,40,21,55,15,15
986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,4,4,55,7,45,2,50
987,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,1,10,0,10,0,24,0
988,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,12,17,0,19,10,26,10
989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,6,22,10,1,0,2,50
990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,6,7,10,10,10,3,0
991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,5,7,35,23,30,15,55
992,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,27,3,7,0,18,50,11,50
993,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,3,11,35,14,0,2,25
994,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,6,11,40,21,0,9,20
995,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,27,3,14,55,17,50,2,55
996,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,21,3,10,20,11,50,1,30
997,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,27,6,17,0,1,30,8,30
998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24,3,9,50,12,35,2,45
999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,24,5,12,0,11,10,23,10
1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,6,10,10,13,0,2,50
1001,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,24,6,11,45,12,35,24,50
1002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,9,0,30,3,25,2,55
1003,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,6,7,0,12,55,5,55
1004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,16,55,7,40,14,45
1005,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,9,4,0,19,45,15,45
1006,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,6,9,15,19,0,9,45
1007,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,12,8,25,16,20,7,55
1008,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,6,12,50,19,15,6,25
1009,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,6,20,45,23,20,2,35
1010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,11,10,14,5,2,55
1011,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,5,9,5,30,4,25,22,55
1012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,27,6,17,40,8,15,14,35
1013,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,20,25,9,45,13,20
1014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,3,11,40,18,25,6,45
1015,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,5,6,30,4,40,22,10
1016,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,5,14,5,12,0,21,55
1017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,6,16,40,9,15,16,35
1018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,21,5,21,0,23,50,2,50
1019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,20,0,9,20,13,20
1020,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15,6,7,5,8,30,1,25
1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,12,21,10,0,5,2,55
1022,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,9,6,50,19,15,36,25
1023,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,21,5,12,0,19,15,7,15
1024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,6,7,35,12,10,4,35
1025,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,3,4,55,19,0,14,5
1026,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24,3,7,45,11,30,3,45
1027,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,3,22,45,0,10,1,25
1028,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15,4,5,35,8,50,3,15
1029,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,9,17,45,20,45,3,0
1030,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,3,11,40,13,55,2,15
1031,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,9,16,30,12,0,19,30
1032,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,1,10,0,19,0,9,0
1033,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,5,7,30,19,15,11,45
1034,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,6,7,0,13,20,6,20
1035,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,12,10,0,12,35,26,35
1036,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,27,6,7,0,21,0,14,0
1037,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,15,5,17,15,19,15,26,0
1038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,7,10,10,10,3,0
1039,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,9,22,50,19,0,20,10
1040,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,19,55,22,25,2,30
1041,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,12,10,0,19,0,9,0
1042,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,10,20,18,50,8,30
1043,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,5,4,55,19,15,14,20
1044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,3,20,55,23,50,2,55
1045,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,6,22,50,1,20,2,30
1046,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,14,25,16,55,2,30
1047,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,24,6,6,50,22,30,15,40
1048,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,9,11,55,22,30,10,35
1049,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,15,5,5,45,7,15,1,30
1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,5,21,5,23,55,2,50
1051,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5,6,13,15,14,45,1,30
1052,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,3,21,5,0,20,3,15
1053,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,1,22,45,0,15,1,30
1054,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,21,3,17,45,1,35,7,50
1055,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,6,20,0,22,50,2,50
1056,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,27,6,23,5,19,0,19,55
1057,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,6,6,0,18,50,12,50
1058,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,12,14,5,12,0,21,55
1059,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,18,55,21,45,2,50
1060,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6,9,6,0,9,10,3,10
1061,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,6,16,55,18,25,1,30
1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6,12,11,15,18,30,7,15
1063,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,11,30,1,35,14,5
1064,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,6,7,5,19,15,12,10
1065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,9,11,30,14,20,2,50
1066,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,3,8,30,11,30,3,0
1067,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,9,10,35,15,35,5,0
1068,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,1,15,15,1,30,10,15
1069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,23,30,2,20,2,50
1070,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,9,9,15,19,15,10,0
1071,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,12,20,0,18,15,22,15
1072,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,5,17,45,1,30,7,45
1073,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,6,7,5,8,30,1,25
1074,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,1,16,0,1,30,9,30
1075,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,16,30,9,20,16,50
1076,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,21,3,7,5,18,50,11,45
1077,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,4,9,21,25,19,0,21,35
1078,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,7,5,8,30,1,25
1079,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,6,18,15,4,25,10,10
1080,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,27,5,15,5,1,30,10,25
1081,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,6,17,45,20,45,3,0
1082,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,24,6,9,40,19,0,9,20
1083,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,1,20,55,19,0,22,5
1084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,9,7,10,10,10,3,0
1085,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,18,5,5,50,23,15,17,25
1086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,12,6,45,13,55,31,10
1087,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,23,5,4,25,5,20
1088,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,9,12,0,11,10,23,10
1089,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,20,25,18,0,21,35
1090,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,24,6,19,10,12,35,17,25
1091,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,6,9,45,9,25,23,40
1092,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18,3,17,15,19,45,2,30
1093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,9,30,16,20,6,50
1094,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24,3,21,10,4,45,7,35
1095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,3,8,55,9,0,24,5
1096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,8,20,11,20,3,0
1097,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,9,10,0,19,15,9,15
1098,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,1,6,40,21,0,14,20
1099,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,5,19,55,22,25,2,30
1100,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,1,8,0,21,0,13,0
1101,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,1,16,50,15,5,22,15
1102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,12,19,30,22,15,2,45
1103,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,6,6,55,9,30,2,35
1104,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,9,14,10,17,10,3,0
1105,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,14,5,19,50,5,45
1106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,3,18,40,10,25,15,45
1107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,9,45,15,55,6,10
1108,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,6,7,0,5,25,22,25
1109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,4,17,0,19,45,2,45
1110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,11,20,15,25,4,5
1111,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,6,20,25,1,30,5,5
1112,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,6,15,30,18,5,2,35
1113,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,27,3,7,30,21,0,13,30
1114,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,18,5,10,0,1,30,15,30
1115,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,3,14,0,19,0,5,0
1116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,11,10,14,5,2,55
1117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,24,6,9,45,9,25,23,40
1118,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,1,6,0,12,35,6,35
1119,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,6,9,45,9,25,23,40
1120,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,6,19,10,4,25,33,15
1121,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,22,15,0,50,2,35
1122,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,21,5,14,0,1,30,11,30
1123,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15,5,10,20,11,50,1,30
1124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,12,20,0,22,50,2,50
1125,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,15,6,20,0,19,0,23,0
1126,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18,6,22,20,0,40,2,20
1127,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,12,8,25,9,20,24,55
1128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,9,6,10,8,55,2,45
1129,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,6,11,40,13,55,2,15
1130,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,9,10,0,5,25,19,25
1131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,3,8,0,13,15,5,15
1132,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,9,11,0,14,15,3,15
1133,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,9,8,0,21,0,13,0
1134,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,27,3,10,45,15,30,4,45
1135,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,24,6,6,40,19,15,12,35
1136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,3,8,15,18,40,10,25
1137,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,12,3,50,19,15,15,25
1138,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,12,15,10,20,0,4,50
1139,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18,5,21,5,22,25,1,20
1140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,11,50,11,35,23,45
1141,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,3,7,5,21,0,13,55
1142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,9,20,55,23,50,2,55
1143,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,6,8,0,4,25,20,25
1144,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,6,21,5,22,25,1,20
1145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15,3,20,30,23,20,2,50
1146,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,27,3,16,55,18,25,1,30
1147,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,1,5,45,7,15,1,30
1148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,10,0,12,45,2,45
1149,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,3,9,0,19,15,10,15
1150,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,6,20,20,22,55,2,35
1151,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,24,3,17,15,19,45,2,30
1152,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,12,22,20,0,40,2,20
1153,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,6,20,0,20,45,24,45
1154,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,12,16,30,22,35,6,5
1155,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,1,13,15,14,45,1,30
1156,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24,5,21,10,9,20,12,10
1157,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,19,35,21,5,1,30
1158,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,9,21,10,9,20,12,10
1159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,12,11,40,14,30,2,50
1160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,12,21,10,0,5,2,55
1161,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,5,4,40,7,15,2,35
1162,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,9,17,0,14,25,21,25
1163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,3,21,25,5,5,7,40
1164,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,6,17,45,1,30,7,45
1165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,5,16,55,19,55,3,0
1166,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,9,11,40,21,0,9,20
1167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,16,55,11,25,18,30
1168,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,9,19,30,20,45,1,15
1169,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15,5,13,15,15,35,2,20
1170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,9,16,55,19,55,3,0
1171,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,9,35,12,20,2,45
1172,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,6,12,9,40,12,35,26,55
1173,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,1,10,20,21,0,10,40
1174,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,27,3,17,30,19,45,26,15
1175,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,9,5,50,12,30,30,40
1176,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,6,9,45,9,25,23,40
1177,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5,9,17,45,20,5,2,20
